stop_id,headsign,route,trip,vehicle_id,origin,destination,is_monitored,is_scheduled,is_istop,scheduled,expected,expected_mins,location,delay,queried_stop,timestamp 
PLAZA:4,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:12:00-05:00,2026-03-16 14:12:00-05:00,28,"{'lat': 40.110067, 'lon': -88.2288}",0.0,PLAZA:4,2026-03-16 13:43:52.314321
IU:1,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525562862]/40__SV4_NOSCH_NOUI', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV4 NOSCH NOUI', 'direction': 'North', 'service_id': 'SV4 NOSCH NOUI', 'shape_id': '[@6.0.28932250@]1'}",2200,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 13:53:00-05:00,2026-03-16 13:53:00-05:00,9,"{'lat': 40.112867, 'lon': -88.219083}",0.0,IU:1,2026-03-16 13:43:52.314321
IU:1,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:13:00-05:00,2026-03-16 14:13:00-05:00,29,"{'lat': 40.110067, 'lon': -88.2288}",0.0,IU:1,2026-03-16 13:43:52.314321
PAR:2,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525562862]/40__SV4_NOSCH_NOUI', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV4 NOSCH NOUI', 'direction': 'North', 'service_id': 'SV4 NOSCH NOUI', 'shape_id': '[@6.0.28932250@]1'}",2200,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 13:46:00-05:00,2026-03-16 13:46:00-05:00,1,"{'lat': 40.112867, 'lon': -88.219083}",0.0,PAR:2,2026-03-16 13:44:57.223831
PAR:2,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:06:00-05:00,2026-03-16 14:06:00-05:00,21,"{'lat': 40.110067, 'lon': -88.2288}",0.0,PAR:2,2026-03-16 13:44:57.223831
ARYWRT:5,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525562862]/40__SV4_NOSCH_NOUI', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV4 NOSCH NOUI', 'direction': 'North', 'service_id': 'SV4 NOSCH NOUI', 'shape_id': '[@6.0.28932250@]1'}",2200,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 13:51:15-05:00,2026-03-16 13:51:15-05:00,6,"{'lat': 40.112867, 'lon': -88.219083}",0.0,ARYWRT:5,2026-03-16 13:44:57.223831
ARYWRT:5,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:11:15-05:00,2026-03-16 14:11:15-05:00,26,"{'lat': 40.110067, 'lon': -88.2288}",0.0,ARYWRT:5,2026-03-16 13:44:57.223831
PLAZA:4,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525562862]/40__SV4_NOSCH_NOUI', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV4 NOSCH NOUI', 'direction': 'North', 'service_id': 'SV4 NOSCH NOUI', 'shape_id': '[@6.0.28932250@]1'}",2200,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 13:52:00-05:00,2026-03-16 13:52:00-05:00,7,"{'lat': 40.112867, 'lon': -88.219083}",0.0,PLAZA:4,2026-03-16 13:44:57.223831
PLAZA:4,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:12:00-05:00,2026-03-16 14:12:00-05:00,27,"{'lat': 40.110067, 'lon': -88.2288}",0.0,PLAZA:4,2026-03-16 13:44:57.223831
IU:1,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525562862]/40__SV4_NOSCH_NOUI', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV4 NOSCH NOUI', 'direction': 'North', 'service_id': 'SV4 NOSCH NOUI', 'shape_id': '[@6.0.28932250@]1'}",2200,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 13:53:00-05:00,2026-03-16 13:53:00-05:00,8,"{'lat': 40.112867, 'lon': -88.219083}",0.0,IU:1,2026-03-16 13:44:57.223831
IU:1,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:13:00-05:00,2026-03-16 14:13:00-05:00,28,"{'lat': 40.110067, 'lon': -88.2288}",0.0,IU:1,2026-03-16 13:44:57.223831
PAR:2,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:06:00-05:00,2026-03-16 14:06:00-05:00,20,"{'lat': 40.110067, 'lon': -88.2288}",0.0,PAR:2,2026-03-16 13:46:02.028798
ARYWRT:5,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525562862]/40__SV4_NOSCH_NOUI', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV4 NOSCH NOUI', 'direction': 'North', 'service_id': 'SV4 NOSCH NOUI', 'shape_id': '[@6.0.28932250@]1'}",2200,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 13:51:15-05:00,2026-03-16 13:51:15-05:00,5,"{'lat': 40.112867, 'lon': -88.219083}",0.0,ARYWRT:5,2026-03-16 13:46:02.028798
ARYWRT:5,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:11:15-05:00,2026-03-16 14:11:15-05:00,25,"{'lat': 40.110067, 'lon': -88.2288}",0.0,ARYWRT:5,2026-03-16 13:46:02.028798
PLAZA:4,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525562862]/40__SV4_NOSCH_NOUI', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV4 NOSCH NOUI', 'direction': 'North', 'service_id': 'SV4 NOSCH NOUI', 'shape_id': '[@6.0.28932250@]1'}",2200,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 13:52:00-05:00,2026-03-16 13:52:00-05:00,6,"{'lat': 40.112867, 'lon': -88.219083}",0.0,PLAZA:4,2026-03-16 13:46:02.028798
PLAZA:4,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:12:00-05:00,2026-03-16 14:12:00-05:00,26,"{'lat': 40.110067, 'lon': -88.2288}",0.0,PLAZA:4,2026-03-16 13:46:02.028798
IU:1,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525562862]/40__SV4_NOSCH_NOUI', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV4 NOSCH NOUI', 'direction': 'North', 'service_id': 'SV4 NOSCH NOUI', 'shape_id': '[@6.0.28932250@]1'}",2200,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 13:53:00-05:00,2026-03-16 13:53:00-05:00,7,"{'lat': 40.112867, 'lon': -88.219083}",0.0,IU:1,2026-03-16 13:46:02.028798
IU:1,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:13:00-05:00,2026-03-16 14:13:00-05:00,27,"{'lat': 40.110067, 'lon': -88.2288}",0.0,IU:1,2026-03-16 13:46:02.028798
PAR:2,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:06:00-05:00,2026-03-16 14:06:00-05:00,19,"{'lat': 40.110067, 'lon': -88.2288}",0.0,PAR:2,2026-03-16 13:47:06.131572
ARYWRT:5,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525562862]/40__SV4_NOSCH_NOUI', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV4 NOSCH NOUI', 'direction': 'North', 'service_id': 'SV4 NOSCH NOUI', 'shape_id': '[@6.0.28932250@]1'}",2200,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 13:51:15-05:00,2026-03-16 13:51:15-05:00,4,"{'lat': 40.112867, 'lon': -88.219083}",0.0,ARYWRT:5,2026-03-16 13:47:06.131572
ARYWRT:5,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:11:15-05:00,2026-03-16 14:11:15-05:00,24,"{'lat': 40.110067, 'lon': -88.2288}",0.0,ARYWRT:5,2026-03-16 13:47:06.131572
PLAZA:4,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525562862]/40__SV4_NOSCH_NOUI', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV4 NOSCH NOUI', 'direction': 'North', 'service_id': 'SV4 NOSCH NOUI', 'shape_id': '[@6.0.28932250@]1'}",2200,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 13:52:00-05:00,2026-03-16 13:52:00-05:00,5,"{'lat': 40.112867, 'lon': -88.219083}",0.0,PLAZA:4,2026-03-16 13:47:06.131572
PLAZA:4,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:12:00-05:00,2026-03-16 14:12:00-05:00,25,"{'lat': 40.110067, 'lon': -88.2288}",0.0,PLAZA:4,2026-03-16 13:47:06.131572
IU:1,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525562862]/40__SV4_NOSCH_NOUI', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV4 NOSCH NOUI', 'direction': 'North', 'service_id': 'SV4 NOSCH NOUI', 'shape_id': '[@6.0.28932250@]1'}",2200,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 13:53:00-05:00,2026-03-16 13:53:00-05:00,6,"{'lat': 40.112867, 'lon': -88.219083}",0.0,IU:1,2026-03-16 13:47:06.131572
IU:1,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:13:00-05:00,2026-03-16 14:13:00-05:00,26,"{'lat': 40.110067, 'lon': -88.2288}",0.0,IU:1,2026-03-16 13:47:06.131572
PAR:2,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:06:00-05:00,2026-03-16 14:06:00-05:00,18,"{'lat': 40.110067, 'lon': -88.2288}",0.0,PAR:2,2026-03-16 13:48:10.743257
ARYWRT:5,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525562862]/40__SV4_NOSCH_NOUI', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV4 NOSCH NOUI', 'direction': 'North', 'service_id': 'SV4 NOSCH NOUI', 'shape_id': '[@6.0.28932250@]1'}",2200,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 13:51:15-05:00,2026-03-16 13:51:15-05:00,3,"{'lat': 40.112867, 'lon': -88.219083}",0.0,ARYWRT:5,2026-03-16 13:48:10.743257
ARYWRT:5,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:11:15-05:00,2026-03-16 14:11:15-05:00,23,"{'lat': 40.110067, 'lon': -88.2288}",0.0,ARYWRT:5,2026-03-16 13:48:10.743257
PLAZA:4,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525562862]/40__SV4_NOSCH_NOUI', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV4 NOSCH NOUI', 'direction': 'North', 'service_id': 'SV4 NOSCH NOUI', 'shape_id': '[@6.0.28932250@]1'}",2200,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 13:52:00-05:00,2026-03-16 13:52:00-05:00,4,"{'lat': 40.112867, 'lon': -88.219083}",0.0,PLAZA:4,2026-03-16 13:48:10.743257
PLAZA:4,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:12:00-05:00,2026-03-16 14:12:00-05:00,24,"{'lat': 40.110067, 'lon': -88.2288}",0.0,PLAZA:4,2026-03-16 13:48:10.743257
IU:1,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525562862]/40__SV4_NOSCH_NOUI', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV4 NOSCH NOUI', 'direction': 'North', 'service_id': 'SV4 NOSCH NOUI', 'shape_id': '[@6.0.28932250@]1'}",2200,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 13:53:00-05:00,2026-03-16 13:53:00-05:00,5,"{'lat': 40.112867, 'lon': -88.219083}",0.0,IU:1,2026-03-16 13:48:10.743257
IU:1,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:13:00-05:00,2026-03-16 14:13:00-05:00,25,"{'lat': 40.110067, 'lon': -88.2288}",0.0,IU:1,2026-03-16 13:48:10.743257
PAR:2,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:06:00-05:00,2026-03-16 14:06:00-05:00,17,"{'lat': 40.110067, 'lon': -88.2288}",0.0,PAR:2,2026-03-16 13:49:17.388900
ARYWRT:5,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525562862]/40__SV4_NOSCH_NOUI', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV4 NOSCH NOUI', 'direction': 'North', 'service_id': 'SV4 NOSCH NOUI', 'shape_id': '[@6.0.28932250@]1'}",2200,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 13:51:15-05:00,2026-03-16 13:51:15-05:00,2,"{'lat': 40.112867, 'lon': -88.219083}",0.0,ARYWRT:5,2026-03-16 13:49:17.388900
ARYWRT:5,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:11:15-05:00,2026-03-16 14:11:15-05:00,22,"{'lat': 40.110067, 'lon': -88.2288}",0.0,ARYWRT:5,2026-03-16 13:49:17.388900
PLAZA:4,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525562862]/40__SV4_NOSCH_NOUI', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV4 NOSCH NOUI', 'direction': 'North', 'service_id': 'SV4 NOSCH NOUI', 'shape_id': '[@6.0.28932250@]1'}",2200,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 13:52:00-05:00,2026-03-16 13:52:00-05:00,3,"{'lat': 40.112867, 'lon': -88.219083}",0.0,PLAZA:4,2026-03-16 13:49:17.388900
PLAZA:4,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:12:00-05:00,2026-03-16 14:12:00-05:00,23,"{'lat': 40.110067, 'lon': -88.2288}",0.0,PLAZA:4,2026-03-16 13:49:17.388900
IU:1,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525562862]/40__SV4_NOSCH_NOUI', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV4 NOSCH NOUI', 'direction': 'North', 'service_id': 'SV4 NOSCH NOUI', 'shape_id': '[@6.0.28932250@]1'}",2200,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 13:53:00-05:00,2026-03-16 13:53:00-05:00,4,"{'lat': 40.112867, 'lon': -88.219083}",0.0,IU:1,2026-03-16 13:49:17.388900
IU:1,13N Silver,"{'route_color': 'cccccc', 'route_id': 'SILVER', 'route_long_name': 'Silver', 'route_short_name': '13', 'route_text_color': '000000'}","{'trip_id': '[@6.0.28932250@][1][1654525597845]/54__SV2_NONUI_MF', 'trip_headsign': 'PAR', 'route_id': 'SILVER', 'block_id': 'SV2 NONUI MF', 'direction': 'North', 'service_id': 'SV2 NONUI MF', 'shape_id': '[@6.0.28932250@]1'}",1719,{'stop_id': 'PAR:2'},{'stop_id': 'LSE:8'},False,True,True,2026-03-16 14:13:00-05:00,2026-03-16 14:13:00-05:00,24,"{'lat': 40.110067, 'lon': -88.2288}",0.0,IU:1,2026-03-16 13:49:17.388900
